date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jun 27 2015,2015-06-27,9.736,300,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jun 28 2015,2015-06-28,9.701,331,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jun 29 2015,2015-06-29,9.715,307,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jun 30 2015,2015-06-30,9.919,275,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 01 2015,2015-07-01,10.126,303,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 02 2015,2015-07-02,10.207,284,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 03 2015,2015-07-03,9.985,289,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 04 2015,2015-07-04,10.145,286,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 05 2015,2015-07-05,10.159,267,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 06 2015,2015-07-06,9.867,315,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 07 2015,2015-07-07,9.968,314,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 08 2015,2015-07-08,10.11,281,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 09 2015,2015-07-09,10.247,268,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 10 2015,2015-07-10,10.029,274,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 11 2015,2015-07-11,10.177,309,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 12 2015,2015-07-12,9.924,259,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 13 2015,2015-07-13,9.599,289,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 14 2015,2015-07-14,9.725,260,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 15 2015,2015-07-15,9.589,294,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 16 2015,2015-07-16,9.86,285,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 17 2015,2015-07-17,9.945,287,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 18 2015,2015-07-18,9.922,282,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 19 2015,2015-07-19,9.841,264,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 20 2015,2015-07-20,9.917,266,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 21 2015,2015-07-21,9.855,249,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 22 2015,2015-07-22,10.08,226,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 23 2015,2015-07-23,9.992,251,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 24 2015,2015-07-24,9.736,247,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 25 2015,2015-07-25,9.984,261,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 26 2015,2015-07-26,9.978,254,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 27 2015,2015-07-27,9.728,285,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 28 2015,2015-07-28,9.908,278,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 29 2015,2015-07-29,9.748,245,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 30 2015,2015-07-30,9.691,278,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jul 31 2015,2015-07-31,9.885,264,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 01 2015,2015-08-01,9.864,265,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 02 2015,2015-08-02,9.799,252,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 03 2015,2015-08-03,9.932,266,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 04 2015,2015-08-04,9.769,269,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 05 2015,2015-08-05,9.778,279,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 06 2015,2015-08-06,9.855,255,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 07 2015,2015-08-07,9.777,268,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 08 2015,2015-08-08,10.1,224,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 09 2015,2015-08-09,9.707,254,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 10 2015,2015-08-10,9.851,280,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 11 2015,2015-08-11,9.794,306,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 12 2015,2015-08-12,9.664,242,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 13 2015,2015-08-13,9.652,236,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 14 2015,2015-08-14,9.693,269,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 15 2015,2015-08-15,8.774,339,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 16 2015,2015-08-16,8.893,295,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 17 2015,2015-08-17,9.18,280,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 18 2015,2015-08-18,9.589,251,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 19 2015,2015-08-19,9.418,222,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 20 2015,2015-08-20,9.331,321,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 21 2015,2015-08-21,9.733,342,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 22 2015,2015-08-22,10.254,310,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 23 2015,2015-08-23,9.047,445,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 24 2015,2015-08-24,9.565,366,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 25 2015,2015-08-25,10.526,280,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 26 2015,2015-08-26,10.846,260,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 27 2015,2015-08-27,10.889,241,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 28 2015,2015-08-28,11.585,257,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 29 2015,2015-08-29,11.46,231,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 30 2015,2015-08-30,10.87,279,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Aug 31 2015,2015-08-31,11.415,258,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 01 2015,2015-09-01,11.69,227,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 02 2015,2015-09-02,11.425,241,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 03 2015,2015-09-03,11.301,217,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 04 2015,2015-09-04,11.653,223,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 05 2015,2015-09-05,11.393,265,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 06 2015,2015-09-06,11.036,227,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 07 2015,2015-09-07,11.067,201,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 08 2015,2015-09-08,10.974,221,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 09 2015,2015-09-09,11.144,193,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 10 2015,2015-09-10,11.249,232,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 11 2015,2015-09-11,11.469,257,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 12 2015,2015-09-12,11.74,275,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 13 2015,2015-09-13,11.577,242,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 14 2015,2015-09-14,11.142,210,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 15 2015,2015-09-15,11.195,256,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 16 2015,2015-09-16,8.169,695,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 17 2015,2015-09-17,7.86,442,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 18 2015,2015-09-18,7.58,582,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 19 2015,2015-09-19,7.669,434,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 20 2015,2015-09-20,7.439,413,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 21 2015,2015-09-21,7.49,308,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 22 2015,2015-09-22,7.591,323,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 23 2015,2015-09-23,7.378,280,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 24 2015,2015-09-24,7.349,260,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 25 2015,2015-09-25,7.289,330,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 26 2015,2015-09-26,7.361,344,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 27 2015,2015-09-27,7.351,322,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 28 2015,2015-09-28,7.273,244,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 29 2015,2015-09-29,7.179,243,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Sep 30 2015,2015-09-30,7.223,258,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 01 2015,2015-10-01,7.536,247,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 02 2015,2015-10-02,7.852,286,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 03 2015,2015-10-03,7.534,311,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 04 2015,2015-10-04,7.298,277,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 05 2015,2015-10-05,7.313,259,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 06 2015,2015-10-06,7.795,199,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 07 2015,2015-10-07,7.484,231,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 08 2015,2015-10-08,7.726,195,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 09 2015,2015-10-09,7.735,272,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 10 2015,2015-10-10,7.796,261,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 11 2015,2015-10-11,7.533,273,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 12 2015,2015-10-12,7.614,260,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 13 2015,2015-10-13,7.8,222,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 14 2015,2015-10-14,7.457,224,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 15 2015,2015-10-15,7.433,218,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 16 2015,2015-10-16,7.498,216,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 17 2015,2015-10-17,7.506,265,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 18 2015,2015-10-18,7.283,242,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 19 2015,2015-10-19,7.379,205,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 20 2015,2015-10-20,7.475,214,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 21 2015,2015-10-21,7.192,224,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 22 2015,2015-10-22,6.751,202,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 23 2015,2015-10-23,6.945,257,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 24 2015,2015-10-24,7.004,265,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 25 2015,2015-10-25,7.023,245,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 26 2015,2015-10-26,7.252,205,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 27 2015,2015-10-27,7.267,193,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 28 2015,2015-10-28,6.961,234,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 29 2015,2015-10-29,6.894,268,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 30 2015,2015-10-30,6.944,285,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Oct 31 2015,2015-10-31,7.157,303,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 01 2015,2015-11-01,6.565,332,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 02 2015,2015-11-02,6.613,305,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 03 2015,2015-11-03,7.117,256,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 04 2015,2015-11-04,7.199,229,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 05 2015,2015-11-05,7.173,211,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 06 2015,2015-11-06,7.097,273,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 07 2015,2015-11-07,7.326,252,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 08 2015,2015-11-08,6.956,290,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 09 2015,2015-11-09,7.014,209,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 10 2015,2015-11-10,6.812,194,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 11 2015,2015-11-11,6.833,201,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 12 2015,2015-11-12,6.821,197,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 13 2015,2015-11-13,6.831,249,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 14 2015,2015-11-14,6.956,281,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 15 2015,2015-11-15,6.936,252,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 16 2015,2015-11-16,6.728,200,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 17 2015,2015-11-17,6.635,216,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 18 2015,2015-11-18,6.939,175,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 19 2015,2015-11-19,7.274,196,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 20 2015,2015-11-20,7.368,182,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 21 2015,2015-11-21,7.061,265,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 22 2015,2015-11-22,6.96,202,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 23 2015,2015-11-23,7.124,155,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 24 2015,2015-11-24,7.342,187,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 25 2015,2015-11-25,7.066,243,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 26 2015,2015-11-26,6.621,282,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 27 2015,2015-11-27,6.211,293,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 28 2015,2015-11-28,6.101,320,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 29 2015,2015-11-29,5.897,323,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Nov 30 2015,2015-11-30,5.916,254,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 01 2015,2015-12-01,6.214,240,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 02 2015,2015-12-02,6.738,206,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 03 2015,2015-12-03,7.03,199,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 04 2015,2015-12-04,7.35,219,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 05 2015,2015-12-05,7.449,263,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 06 2015,2015-12-06,7.578,266,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 07 2015,2015-12-07,7.488,234,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 08 2015,2015-12-08,7.584,197,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 09 2015,2015-12-09,7.192,253,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 10 2015,2015-12-10,7.035,198,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 11 2015,2015-12-11,7.169,228,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 12 2015,2015-12-12,7.609,234,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 13 2015,2015-12-13,7.266,256,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 14 2015,2015-12-14,7.521,182,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 15 2015,2015-12-15,7.592,194,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 16 2015,2015-12-16,7.545,165,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 17 2015,2015-12-17,7.332,171,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 18 2015,2015-12-18,7.422,222,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 19 2015,2015-12-19,7.342,222,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 20 2015,2015-12-20,7.404,208,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 21 2015,2015-12-21,7.396,181,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 22 2015,2015-12-22,7.137,222,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 23 2015,2015-12-23,6.152,320,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 24 2015,2015-12-24,6.296,269,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 25 2015,2015-12-25,7.266,319,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 26 2015,2015-12-26,7.727,338,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 27 2015,2015-12-27,7.393,291,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 28 2015,2015-12-28,7.56,266,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 29 2015,2015-12-29,7.343,279,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 30 2015,2015-12-30,7.129,272,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Dec 31 2015,2015-12-31,6.932,248,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 01 2016,2016-01-01,6.856,262,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 02 2016,2016-01-02,6.657,294,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 03 2016,2016-01-03,6.38,296,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 04 2016,2016-01-04,6.421,276,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 05 2016,2016-01-05,7.2,193,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 06 2016,2016-01-06,7.081,220,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 07 2016,2016-01-07,7.233,219,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 08 2016,2016-01-08,7.568,223,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 09 2016,2016-01-09,7.209,261,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 10 2016,2016-01-10,7.28,213,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 11 2016,2016-01-11,7.328,206,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 12 2016,2016-01-12,7.317,195,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 13 2016,2016-01-13,7.348,184,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 14 2016,2016-01-14,7.118,177,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 15 2016,2016-01-15,7.301,192,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 16 2016,2016-01-16,7.071,248,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 17 2016,2016-01-17,6.818,223,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 18 2016,2016-01-18,7.031,193,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 19 2016,2016-01-19,7.235,139,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 20 2016,2016-01-20,7.261,160,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 21 2016,2016-01-21,7.182,178,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 22 2016,2016-01-22,7.39,171,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 23 2016,2016-01-23,7.216,255,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 24 2016,2016-01-24,7.15,218,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 25 2016,2016-01-25,7.275,171,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 26 2016,2016-01-26,7.459,143,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 27 2016,2016-01-27,7.149,173,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 28 2016,2016-01-28,7.191,158,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 29 2016,2016-01-29,6.934,208,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 30 2016,2016-01-30,6.956,228,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Jan 31 2016,2016-01-31,7.051,182,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Feb 01 2016,2016-02-01,6.958,184,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Feb 02 2016,2016-02-02,7.174,178,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Feb 03 2016,2016-02-03,6.923,173,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Feb 04 2016,2016-02-04,7.139,159,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Feb 05 2016,2016-02-05,7.071,209,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Feb 06 2016,2016-02-06,6.364,271,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Feb 07 2016,2016-02-07,6.183,219,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Feb 08 2016,2016-02-08,6.237,196,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
Feb 09 2016,2016-02-09,5.928,203,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,1,1,0
