date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Dec 31 2015,2015-12-31,3.963,341,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 01 2016,2016-01-01,3.825,378,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 02 2016,2016-01-02,3.471,448,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 03 2016,2016-01-03,3.295,445,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 04 2016,2016-01-04,3.461,394,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 05 2016,2016-01-05,3.982,311,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 06 2016,2016-01-06,4.041,319,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 07 2016,2016-01-07,4.085,290,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 08 2016,2016-01-08,4.24,310,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 09 2016,2016-01-09,4.238,354,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 10 2016,2016-01-10,4.206,358,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 11 2016,2016-01-11,4.203,299,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 12 2016,2016-01-12,4.245,275,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 13 2016,2016-01-13,4.232,312,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 14 2016,2016-01-14,4.219,265,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 15 2016,2016-01-15,4.137,329,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 16 2016,2016-01-16,4.229,385,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 17 2016,2016-01-17,4.219,333,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 18 2016,2016-01-18,4.196,317,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 19 2016,2016-01-19,4.18,263,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 20 2016,2016-01-20,4.239,253,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 21 2016,2016-01-21,4.138,247,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 22 2016,2016-01-22,4.169,310,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 23 2016,2016-01-23,4.187,408,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 24 2016,2016-01-24,4.174,365,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 25 2016,2016-01-25,4.287,263,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 26 2016,2016-01-26,4.346,241,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 27 2016,2016-01-27,4.187,290,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 28 2016,2016-01-28,4.1,282,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 29 2016,2016-01-29,4.066,320,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 30 2016,2016-01-30,4.076,385,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jan 31 2016,2016-01-31,4.172,334,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 01 2016,2016-02-01,4.088,280,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 02 2016,2016-02-02,4.076,277,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 03 2016,2016-02-03,4.057,293,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 04 2016,2016-02-04,4.223,266,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 05 2016,2016-02-05,4.121,310,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 06 2016,2016-02-06,3.795,385,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 07 2016,2016-02-07,3.478,375,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 08 2016,2016-02-08,3.367,326,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 09 2016,2016-02-09,3.353,313,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 10 2016,2016-02-10,3.313,303,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 11 2016,2016-02-11,3.263,299,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 12 2016,2016-02-12,3.364,346,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 13 2016,2016-02-13,3.841,373,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 14 2016,2016-02-14,4.01,318,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 15 2016,2016-02-15,4.019,326,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 16 2016,2016-02-16,3.996,300,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 17 2016,2016-02-17,4.02,291,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 18 2016,2016-02-18,3.255,681,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 19 2016,2016-02-19,3.717,458,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 20 2016,2016-02-20,3.789,455,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 21 2016,2016-02-21,3.782,403,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 22 2016,2016-02-22,3.8,342,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 23 2016,2016-02-23,3.807,312,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 24 2016,2016-02-24,3.83,340,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 25 2016,2016-02-25,3.776,349,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 26 2016,2016-02-26,3.766,400,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 27 2016,2016-02-27,3.791,427,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 28 2016,2016-02-28,3.805,308,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Feb 29 2016,2016-02-29,3.69,301,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 01 2016,2016-03-01,3.707,346,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 02 2016,2016-03-02,3.94,327,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 03 2016,2016-03-03,3.972,286,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 04 2016,2016-03-04,3.977,357,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 05 2016,2016-03-05,4.009,387,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 06 2016,2016-03-06,3.923,376,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 07 2016,2016-03-07,3.847,326,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 08 2016,2016-03-08,3.711,324,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 09 2016,2016-03-09,3.753,275,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 10 2016,2016-03-10,3.825,236,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 11 2016,2016-03-11,4.095,269,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 12 2016,2016-03-12,4.175,310,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 13 2016,2016-03-13,4.214,306,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 14 2016,2016-03-14,4.272,253,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 15 2016,2016-03-15,4.187,239,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 16 2016,2016-03-16,4.377,222,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 17 2016,2016-03-17,4.154,261,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 18 2016,2016-03-18,4.169,320,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 19 2016,2016-03-19,4.186,302,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 20 2016,2016-03-20,4.236,285,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 21 2016,2016-03-21,4.238,258,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 22 2016,2016-03-22,4.326,256,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 23 2016,2016-03-23,4.191,274,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 24 2016,2016-03-24,4.146,282,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 25 2016,2016-03-25,4.321,260,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 26 2016,2016-03-26,4.177,290,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 27 2016,2016-03-27,4.044,320,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 28 2016,2016-03-28,4.064,299,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 29 2016,2016-03-29,4.135,320,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 30 2016,2016-03-30,4.291,307,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Mar 31 2016,2016-03-31,4.626,323,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 01 2016,2016-04-01,4.794,357,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 02 2016,2016-04-02,4.952,364,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 03 2016,2016-04-03,4.666,441,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 04 2016,2016-04-04,4.884,315,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 05 2016,2016-04-05,5.044,266,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 06 2016,2016-04-06,5.087,288,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 07 2016,2016-04-07,5.186,262,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 08 2016,2016-04-08,5.131,292,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 09 2016,2016-04-09,5.081,330,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 10 2016,2016-04-10,5.121,347,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 11 2016,2016-04-11,5.033,245,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 12 2016,2016-04-12,5.042,234,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 13 2016,2016-04-13,5.006,265,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 14 2016,2016-04-14,5.132,251,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 15 2016,2016-04-15,5.153,269,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 16 2016,2016-04-16,5.096,305,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 17 2016,2016-04-17,4.851,313,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 18 2016,2016-04-18,4.793,245,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 19 2016,2016-04-19,4.838,233,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 20 2016,2016-04-20,4.781,228,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 21 2016,2016-04-21,4.863,233,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 22 2016,2016-04-22,4.912,254,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 23 2016,2016-04-23,4.863,302,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 24 2016,2016-04-24,4.713,270,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 25 2016,2016-04-25,4.803,271,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 26 2016,2016-04-26,4.817,228,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 27 2016,2016-04-27,4.794,235,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 28 2016,2016-04-28,4.792,348,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 29 2016,2016-04-29,4.943,305,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Apr 30 2016,2016-04-30,4.984,311,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 01 2016,2016-05-01,4.916,313,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 02 2016,2016-05-02,4.97,291,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 03 2016,2016-05-03,5.045,266,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 04 2016,2016-05-04,5.054,284,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 05 2016,2016-05-05,4.916,263,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 06 2016,2016-05-06,4.833,282,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 07 2016,2016-05-07,4.618,307,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 08 2016,2016-05-08,4.569,302,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 09 2016,2016-05-09,4.462,260,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 10 2016,2016-05-10,4.611,254,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 11 2016,2016-05-11,4.59,235,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 12 2016,2016-05-12,4.491,238,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 13 2016,2016-05-13,4.629,244,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 14 2016,2016-05-14,4.56,308,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 15 2016,2016-05-15,4.499,304,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 16 2016,2016-05-16,4.516,241,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 17 2016,2016-05-17,4.288,222,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 18 2016,2016-05-18,4.061,236,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 19 2016,2016-05-19,3.844,225,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 20 2016,2016-05-20,3.949,276,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 21 2016,2016-05-21,4.06,261,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 22 2016,2016-05-22,4.051,269,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 23 2016,2016-05-23,3.989,246,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 24 2016,2016-05-24,4.001,210,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 25 2016,2016-05-25,4.112,231,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 26 2016,2016-05-26,4.042,240,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 27 2016,2016-05-27,3.934,237,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 28 2016,2016-05-28,3.956,260,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 29 2016,2016-05-29,3.878,275,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 30 2016,2016-05-30,3.84,221,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
May 31 2016,2016-05-31,3.893,236,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 01 2016,2016-06-01,3.98,267,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 02 2016,2016-06-02,3.829,258,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 03 2016,2016-06-03,3.846,260,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 04 2016,2016-06-04,3.817,290,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 05 2016,2016-06-05,3.842,265,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 06 2016,2016-06-06,3.658,253,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 07 2016,2016-06-07,3.603,206,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 08 2016,2016-06-08,3.574,252,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 09 2016,2016-06-09,3.572,194,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 10 2016,2016-06-10,3.625,273,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 11 2016,2016-06-11,3.675,261,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 12 2016,2016-06-12,3.762,232,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 13 2016,2016-06-13,3.859,235,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 14 2016,2016-06-14,3.664,219,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 15 2016,2016-06-15,3.864,241,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 16 2016,2016-06-16,3.83,302,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 17 2016,2016-06-17,4.006,381,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 18 2016,2016-06-18,4.205,387,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 19 2016,2016-06-19,4.107,350,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 20 2016,2016-06-20,4.054,320,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 21 2016,2016-06-21,3.958,310,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 22 2016,2016-06-22,3.838,295,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 23 2016,2016-06-23,3.411,339,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 24 2016,2016-06-24,2.982,414,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 25 2016,2016-06-25,3.034,368,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 26 2016,2016-06-26,3.089,310,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 27 2016,2016-06-27,3.027,325,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 28 2016,2016-06-28,3.051,288,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 29 2016,2016-06-29,2.981,311,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jun 30 2016,2016-06-30,2.97,309,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 01 2016,2016-07-01,2.988,325,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 02 2016,2016-07-02,3.008,302,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 03 2016,2016-07-03,2.81,326,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 04 2016,2016-07-04,2.8,334,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 05 2016,2016-07-05,3.267,309,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 06 2016,2016-07-06,3.501,283,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 07 2016,2016-07-07,3.652,326,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 08 2016,2016-07-08,3.816,333,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 09 2016,2016-07-09,3.743,302,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 10 2016,2016-07-10,3.59,358,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 11 2016,2016-07-11,3.723,283,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 12 2016,2016-07-12,4.125,256,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 13 2016,2016-07-13,4.18,235,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 14 2016,2016-07-14,3.873,274,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 15 2016,2016-07-15,3.918,251,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 16 2016,2016-07-16,3.934,235,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 17 2016,2016-07-17,3.935,233,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 18 2016,2016-07-18,3.94,224,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 19 2016,2016-07-19,3.976,212,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 20 2016,2016-07-20,3.956,228,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 21 2016,2016-07-21,3.682,212,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 22 2016,2016-07-22,3.718,233,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 23 2016,2016-07-23,3.842,215,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 24 2016,2016-07-24,3.742,206,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 25 2016,2016-07-25,3.72,195,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 26 2016,2016-07-26,3.807,198,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 27 2016,2016-07-27,3.825,204,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 28 2016,2016-07-28,3.973,199,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 29 2016,2016-07-29,3.955,192,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 30 2016,2016-07-30,3.844,250,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Jul 31 2016,2016-07-31,3.794,216,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Aug 01 2016,2016-08-01,3.863,234,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Aug 02 2016,2016-08-02,3.879,222,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Aug 03 2016,2016-08-03,3.805,187,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Aug 04 2016,2016-08-04,3.813,189,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
Aug 05 2016,2016-08-05,3.719,202,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,0
